state,county,site,date,OC PM2.5 LC TOR,OC PM2.5 LC TOT
42,071,0007,2022-03-30,2.255,2.65247
42,071,0007,2022-04-05,2.117,2.39125
42,071,0007,2022-04-11,0.908,1.04361
42,071,0007,2022-04-17,0.815,0.89876
42,071,0007,2022-04-23,2.139,2.48652
42,071,0007,2022-04-29,1.041,1.13693
42,071,0007,2022-05-05,1.105,1.18298
42,071,0007,2022-05-11,2.263,2.57078
42,071,0007,2022-05-17,1.161,1.25719
42,071,0007,2022-05-23,1.189,1.27111
42,071,0007,2022-05-29,2.175,2.44414
42,071,0012,2022-01-05,1.91,2.22419
42,071,0012,2022-01-11,1.542,1.81757
42,071,0012,2022-01-17,0.833,0.93136
42,071,0012,2022-01-23,2.829,3.38962
42,071,0012,2022-01-29,0.639,0.71166
42,071,0012,2022-02-04,0.864,1.0208
42,071,0012,2022-02-10,1.694,2.02492
42,071,0012,2022-02-16,1.687,2.11376
42,071,0012,2022-02-22,1.282,1.55988
42,071,0012,2022-02-28,1.431,1.66765
42,071,0012,2022-03-06,3.53,3.94366
42,071,0012,2022-03-12,1.19,1.35949
42,071,0012,2022-03-24,0.807,0.86575
42,071,0012,2022-03-30,2.231,2.49362
42,071,0012,2022-04-05,1.574,1.89114
42,071,0012,2022-04-11,1.666,1.87956
42,071,0012,2022-04-23,2.176,2.42151
42,071,0012,2022-04-29,1.219,1.3502
42,071,0012,2022-05-05,1.364,1.50801
42,071,0012,2022-05-11,2.234,2.46257
42,071,0012,2022-05-17,1.163,1.30461
42,071,0012,2022-05-23,1.083,1.15219
42,071,0012,2022-05-29,2.033,2.27204
42,075,0101,2022-01-05,3.171,3.76374
42,075,0101,2022-01-11,1.134,1.32845
42,075,0101,2022-01-17,0.583,0.75961
42,075,0101,2022-01-23,2.481,3.17556
42,075,0101,2022-01-29,0.638,0.73242
42,075,0101,2022-02-04,0.682,0.87733
42,075,0101,2022-02-10,1.756,2.01081
42,075,0101,2022-02-16,1.239,1.59006
42,075,0101,2022-02-22,2.266,2.61297
42,075,0101,2022-02-28,0.824,1.10225
42,075,0101,2022-03-06,3.065,3.39794
42,075,0101,2022-03-12,0.631,0.76645
42,075,0101,2022-03-18,1.819,2.20193
42,075,0101,2022-03-24,0.692,0.69215
42,075,0101,2022-03-30,1.608,1.60806
42,075,0101,2022-04-05,2.35,2.50514
42,075,0101,2022-04-11,0.955,0.95532
42,075,0101,2022-04-17,0.792,0.79202
42,075,0101,2022-04-23,1.95,1.95038
42,075,0101,2022-04-29,1.203,1.20349
42,075,0101,2022-05-05,1.81,1.81043
42,075,0101,2022-05-11,2.574,2.57406
42,075,0101,2022-05-17,1.304,1.30413
42,075,0101,2022-05-23,1.284,1.28354
42,075,0101,2022-05-29,1.907,1.90706
42,101,0048,2022-01-02,1.086,1.21455
42,101,0048,2022-01-05,1.62,1.83751
42,101,0048,2022-01-08,1.072,1.26835
42,101,0048,2022-01-11,0.812,0.94326
42,101,0048,2022-01-14,1.828,2.17134
42,101,0048,2022-01-17,0.807,0.92702
42,101,0048,2022-01-20,1.551,1.7688
42,101,0048,2022-01-23,2.356,2.82385
42,101,0048,2022-01-26,1.047,1.27274
42,101,0048,2022-01-29,0.926,1.12284
42,101,0048,2022-02-01,1.973,2.33507
42,101,0048,2022-02-04,0.908,0.99003
42,101,0048,2022-02-07,2.096,2.46804
42,101,0048,2022-02-10,1.896,2.12018
42,101,0048,2022-02-13,0.939,1.14693
42,101,0048,2022-02-16,1.91,2.24315
42,101,0048,2022-02-19,0.987,1.18857
42,101,0048,2022-02-22,2.202,2.3485
42,101,0048,2022-02-25,0.731,0.83548
42,101,0048,2022-02-28,0.818,0.93539
42,101,0048,2022-03-03,0.985,1.11887
42,101,0048,2022-03-06,3.196,3.52806
42,101,0048,2022-03-09,1.529,1.76741
42,101,0048,2022-03-12,0.738,0.84494
42,101,0048,2022-03-15,1.883,1.67327
42,101,0048,2022-03-18,2.172,2.49798
42,101,0048,2022-03-21,1.112,1.23043
42,101,0048,2022-03-24,0.655,0.73457
42,101,0048,2022-03-27,0.361,0.40236
42,101,0048,2022-03-30,1.223,1.43221
42,101,0048,2022-04-02,0.642,0.76251
42,101,0048,2022-04-05,1.494,1.79767
42,101,0048,2022-04-08,0.903,1.00914
42,101,0048,2022-04-11,0.842,0.95352
42,101,0048,2022-04-14,2.667,2.81396
42,101,0048,2022-04-17,0.129,0.14034
42,101,0048,2022-04-20,0.82,0.93212
42,101,0048,2022-04-23,1.362,1.53577
42,101,0048,2022-04-26,1.216,1.31003
42,101,0048,2022-04-29,0.702,0.77307
42,101,0048,2022-05-02,1.978,2.1886
42,101,0048,2022-05-05,1.221,1.32817
42,101,0048,2022-05-08,0.749,0.81509
42,101,0048,2022-05-11,2.65,2.85255
42,101,0048,2022-05-14,0.988,1.08523
42,101,0048,2022-05-17,1.314,1.46886
42,101,0048,2022-05-20,3.327,3.6076
42,101,0048,2022-05-23,1.177,1.25982
42,101,0048,2022-05-26,0.901,0.94871
42,101,0048,2022-05-29,1.963,2.12587
42,101,0055,2022-01-05,1.819,1.98278
42,101,0055,2022-01-11,0.881,0.97265
42,101,0055,2022-01-17,0.787,0.90324
42,101,0055,2022-01-23,2.131,2.64677
42,101,0055,2022-01-29,1.353,1.52193
42,101,0055,2022-02-04,0.928,1.02369
42,101,0055,2022-02-10,1.662,1.88118
42,101,0055,2022-02-16,1.647,1.91718
42,101,0055,2022-02-22,1.945,2.04604
42,101,0055,2022-02-28,0.944,1.07479
42,101,0055,2022-03-06,3.832,4.2387
42,101,0055,2022-03-12,0.838,0.92873000000000006
42,101,0055,2022-03-18,1.959,2.53323
42,101,0055,2022-03-24,0.739,0.87846
42,101,0055,2022-03-30,1.177,1.3372
42,101,0055,2022-04-05,1.278,1.5238
42,101,0055,2022-04-11,0.938,1.05521
42,101,0055,2022-04-17,0.71,0.78775
42,101,0055,2022-04-23,1.3,1.47728
42,101,0055,2022-04-29,1.389,1.49043
42,101,0055,2022-05-05,1.166,1.27603
42,101,0055,2022-05-11,2.695,2.88066
42,101,0055,2022-05-17,1.37,1.52526
42,101,0055,2022-05-23,1.195,1.3067
42,101,0055,2022-05-29,2.2,2.38734
42,125,5001,2022-01-05,1.092,1.21791
42,125,5001,2022-01-11,0.671,0.72837
42,125,5001,2022-01-17,0.772,0.91629
42,125,5001,2022-01-23,1.007,1.2398
42,125,5001,2022-01-29,1.128,1.25885
42,125,5001,2022-02-10,0.554,0.60314
42,125,5001,2022-02-16,1.995,2.26961
42,125,5001,2022-02-22,1.118,1.24246
42,125,5001,2022-02-28,1.111,1.24907
42,125,5001,2022-03-06,4.59,5.05507
42,125,5001,2022-03-12,0.504,0.55372
42,125,5001,2022-03-18,2.162,2.45074
42,125,5001,2022-03-24,0.535,0.58378
42,125,5001,2022-03-30,1.68,1.89471
42,125,5001,2022-04-05,1.493,1.75893
42,125,5001,2022-04-11,1.597,1.76138
42,125,5001,2022-04-17,0.425,0.46562
42,125,5001,2022-04-23,1.988,2.19904
42,125,5001,2022-04-29,0.94,1.01441
42,125,5001,2022-05-05,0.914,1.03195
42,125,5001,2022-05-11,1.525,1.69047
42,125,5001,2022-05-17,1.042,1.14029
42,125,5001,2022-05-23,1.138,1.2944
42,125,5001,2022-05-29,1.596,1.8256
42,129,0008,2022-01-05,1.222,1.34706
42,129,0008,2022-01-11,0.814,0.90776
42,129,0008,2022-01-17,1.139,1.40624
42,129,0008,2022-01-23,1.355,1.66646
42,129,0008,2022-01-29,1.381,1.56524
42,129,0008,2022-02-04,0.882,0.99922
42,129,0008,2022-02-10,1.877,1.97784
42,129,0008,2022-02-16,2.692,3.02207
42,129,0008,2022-02-22,1.713,1.84468
42,129,0008,2022-02-28,1.536,1.87296
42,129,0008,2022-03-06,5.402,5.8937
42,129,0008,2022-03-12,0.662,0.72526
42,129,0008,2022-03-18,2.164,2.46205
42,129,0008,2022-03-24,0.973,1.05958
42,129,0008,2022-03-30,2.219,2.53618
42,129,0008,2022-04-05,2.537,2.84113
42,129,0008,2022-04-11,2.036,2.29737
42,129,0008,2022-04-17,0.507,0.56414
42,129,0008,2022-04-23,2.648,2.93687
42,129,0008,2022-04-29,1.042,1.18793
42,129,0008,2022-05-05,0.971,1.04142
42,129,0008,2022-05-11,1.984,2.25336
42,129,0008,2022-05-17,1.212,1.35277
42,129,0008,2022-05-23,1.08,1.25704
42,129,0008,2022-05-29,2.469,2.99532
44,007,1010,2022-01-02,1.174,1.27645
44,007,1010,2022-01-05,0.904,0.95371
44,007,1010,2022-01-08,3.084,3.52033
44,007,1010,2022-01-11,0.664,0.71171
44,007,1010,2022-01-14,1.897,2.28564
44,007,1010,2022-01-17,0.633,0.67402
44,007,1010,2022-01-20,1.249,1.38729
44,007,1010,2022-01-23,3.004,3.53983
44,007,1010,2022-01-26,0.614,0.69702
44,007,1010,2022-01-29,1.045,1.19641
44,007,1010,2022-02-01,3.639,4.32011
44,007,1010,2022-02-04,0.493,0.53212
44,007,1010,2022-02-07,2.735,3.25289
44,007,1010,2022-02-10,1.75,2.06609
44,007,1010,2022-02-13,0.752,0.90517
44,007,1010,2022-02-16,2.092,2.37852
44,007,1010,2022-02-19,0.599,0.67204
44,007,1010,2022-02-22,1.825,2.06114
44,007,1010,2022-02-25,0.809,0.93385
44,007,1010,2022-02-28,0.703,0.78341
44,007,1010,2022-03-06,2.354,2.60416
44,007,1010,2022-03-09,1.308,1.49874
44,007,1010,2022-03-12,0.539,0.6015
44,007,1010,2022-03-15,1.398,1.57159
44,007,1010,2022-03-18,2.143,2.44141
44,007,1010,2022-03-21,0.317,0.34156
44,007,1010,2022-03-24,0.344,0.37032
44,007,1010,2022-03-27,0.374,0.41463
44,007,1010,2022-03-30,0.538,0.62026
44,007,1010,2022-04-02,0.792,0.87391
44,007,1010,2022-04-05,0.932,1.05448
44,007,1010,2022-04-08,0.653,0.7096
44,007,1010,2022-04-11,0.622,0.6829
44,007,1010,2022-04-14,1.554,1.66824
44,007,1010,2022-04-17,0.38,0.42886
44,007,1010,2022-04-20,0.408,0.4437
44,007,1010,2022-04-23,1.203,1.34389
44,007,1010,2022-04-26,0.673,0.68878
44,007,1010,2022-04-29,0.464,0.50209
44,007,1010,2022-05-02,0.886,0.96768
44,007,1010,2022-05-05,1.099,1.19285
44,007,1010,2022-05-08,0.414,0.42107
44,007,1010,2022-05-11,1.057,1.08927
44,007,1010,2022-05-14,0.935,1.02278
44,007,1010,2022-05-17,0.962,1.00251
44,007,1010,2022-05-20,1.328,1.45092
44,007,1010,2022-05-23,1.162,1.21619
44,007,1010,2022-05-26,0.706,0.72855
44,007,1010,2022-05-29,1.885,2.01187
45,079,0007,2022-01-02,0.929,0.98303
45,079,0007,2022-01-05,2.095,2.09498
45,079,0007,2022-01-08,1.992,1.99158
45,079,0007,2022-01-11,1.593,1.59285
45,079,0007,2022-01-14,2.531,2.53143
45,079,0007,2022-01-17,0.913,0.91299
45,079,0007,2022-01-20,2.83,2.8295
45,079,0007,2022-01-23,2.924,2.92426
45,079,0007,2022-01-26,2.57,2.57018
45,079,0007,2022-02-01,3.394,3.39389
45,079,0007,2022-02-04,1.02,1.02019
45,079,0007,2022-02-07,1.084,1.08375
45,079,0007,2022-02-10,3.114,3.11399
45,079,0007,2022-02-13,5.516,5.51615
45,079,0007,2022-02-16,2.736,2.73578
45,079,0007,2022-02-19,1.369,1.36879
45,079,0007,2022-02-22,1.448,1.44793
45,079,0007,2022-02-25,2.804,2.80438
45,079,0007,2022-02-28,1.513,1.51315
45,079,0007,2022-03-03,4.811,4.81061
45,079,0007,2022-03-06,2.089,2.08867
45,079,0007,2022-03-09,2.069,2.06934
45,079,0007,2022-03-12,1.188,1.18791
45,079,0007,2022-03-15,2.298,2.29756
45,079,0007,2022-03-18,2.446,2.44558
45,079,0007,2022-03-21,1.869,1.86897
45,079,0007,2022-03-24,2.279,2.27901
45,079,0007,2022-03-27,1.277,1.27671
45,079,0007,2022-03-30,1.954,1.95403
45,079,0007,2022-04-02,2.286,2.28608
45,079,0007,2022-04-05,2.247,2.24692
45,079,0007,2022-04-11,3.793,3.7929
45,079,0007,2022-04-14,2.079,2.07855
45,079,0007,2022-04-17,3.452,3.4518
45,079,0007,2022-04-20,2.696,2.69627
45,079,0007,2022-04-23,2.575,2.5752
45,079,0007,2022-04-26,2.35,2.35041
45,079,0007,2022-04-29,3.473,3.47264
45,079,0007,2022-05-02,2.405,2.40531
45,079,0007,2022-05-05,3.692,3.6916
45,079,0007,2022-05-08,0.912,0.912
45,079,0007,2022-05-11,2.206,2.20558
45,079,0007,2022-05-14,1.724,1.72414
45,079,0007,2022-05-17,2.39,2.38993
46,099,0009,2022-01-08,0.725,0.78873
46,099,0009,2022-01-11,0.502,0.54068
46,099,0009,2022-01-14,0.612,0.74026
46,099,0009,2022-01-17,0.785,0.88615
46,099,0009,2022-01-27,0.233,0.25286
46,099,0009,2022-01-29,0.8,0.87536
46,099,0009,2022-02-01,0.371,0.39359
46,099,0009,2022-02-04,0.506,0.54714
46,099,0009,2022-02-07,0.842,0.94363
46,099,0009,2022-02-11,0.171,0.19264
46,099,0009,2022-02-13,0.37,0.40811
46,099,0009,2022-03-09,0.184,0.20451
46,099,0009,2022-03-12,0.336,0.37037
46,099,0009,2022-03-15,0.556,0.60767
46,099,0009,2022-03-24,0.379,0.4074
46,099,0009,2022-03-27,0.201,0.22098
46,099,0009,2022-04-02,0.494,0.54917
46,099,0009,2022-04-05,2.377,2.55017
46,099,0009,2022-04-08,0.154,0.17763
46,099,0009,2022-04-11,0.507,0.53935
46,099,0009,2022-04-14,0.27,0.27587
46,099,0009,2022-04-17,0.481,0.53764
46,099,0009,2022-05-11,1.815,1.96302
46,099,0009,2022-05-14,0.776,0.83513
46,099,0009,2022-05-17,1.158,1.21122
46,099,0009,2022-05-21,0.308,0.32445
46,099,0009,2022-05-23,0.682,0.72283
46,099,0009,2022-05-26,0.646,0.69468
46,099,0009,2022-05-29,2.359,2.48478
47,093,1020,2022-01-05,2.325,2.72526
47,093,1020,2022-01-11,1.279,1.4441
47,093,1020,2022-01-17,0.904,1.09672
47,093,1020,2022-01-23,2.386,2.74661
47,093,1020,2022-01-29,1.298,1.54932
47,093,1020,2022-02-04,0.626,0.68233
47,093,1020,2022-02-10,1.825,2.06413
47,093,1020,2022-02-16,3.935,4.33425
47,093,1020,2022-02-22,1.517,1.64834
47,093,1020,2022-02-28,1.737,2.044
47,093,1020,2022-03-06,4.186,4.48792
47,093,1020,2022-03-12,0.508,0.56523
47,093,1020,2022-03-18,2.137,2.38067
47,093,1020,2022-03-24,0.845,0.92891
47,093,1020,2022-03-30,2.603,2.87236
47,093,1020,2022-04-05,2.975,3.23654
47,093,1020,2022-04-11,2.015,2.21577
47,093,1020,2022-04-17,1.256,1.40812
47,093,1020,2022-04-23,3.718,4.02166
47,093,1020,2022-04-29,3.376,3.74057
47,093,1020,2022-05-05,1.581,1.7634
47,093,1020,2022-05-11,3.457,3.75106
47,093,1020,2022-05-17,1.888,2.11117
47,093,1020,2022-05-23,1.443,1.5112
47,093,1020,2022-05-29,0.266,0.26578
47,157,0075,2022-01-05,2.644,2.92968
47,157,0075,2022-01-08,1.505,1.69313
47,157,0075,2022-01-11,1.667,1.92961
47,157,0075,2022-01-14,1.643,1.88431
47,157,0075,2022-01-17,1.357,1.60253
47,157,0075,2022-01-20,0.63,0.72059
47,157,0075,2022-01-23,2.403,2.79808
47,157,0075,2022-01-26,1.042,1.17857
47,157,0075,2022-01-29,0.845,0.96413
47,157,0075,2022-02-01,3.844,4.19641
47,157,0075,2022-02-04,2.182,2.6789
47,157,0075,2022-02-07,3.485,4.05473
47,157,0075,2022-02-10,1.648,1.81591
47,157,0075,2022-02-13,2.232,2.59681
47,157,0075,2022-02-16,2.368,2.61591
47,157,0075,2022-02-25,0.475,0.56016
47,157,0075,2022-02-28,2.04,2.36942
47,157,0075,2022-03-03,4.875,5.61607
47,157,0075,2022-03-06,1.459,1.59242
47,157,0075,2022-03-09,0.784,0.92196
47,157,0075,2022-03-12,0.701,0.77956
47,157,0075,2022-03-15,4.358,4.82227
47,157,0075,2022-03-18,1.181,1.2891
47,157,0075,2022-03-21,2.901,3.30767
47,157,0075,2022-03-24,0.938,1.04588
47,157,0075,2022-03-27,0.805,0.91699
47,157,0075,2022-03-30,1.558,1.66966
47,157,0075,2022-04-02,2.086,2.2968
47,157,0075,2022-04-05,2.843,3.04658
47,157,0075,2022-04-08,0.36,0.38488
47,157,0075,2022-04-11,1.055,1.11419
47,157,0075,2022-04-20,2.036,2.20664
47,157,0075,2022-04-23,2.361,2.50748
47,157,0075,2022-04-26,0.755,0.84222
47,157,0075,2022-04-29,3.389,3.57195
47,157,0075,2022-05-02,2.519,2.73768
47,157,0075,2022-05-05,1.693,1.87372
47,157,0075,2022-05-11,4.331,4.48921
47,157,0075,2022-05-14,2.188,2.4326
47,157,0075,2022-05-17,2.058,2.27796
47,157,0075,2022-05-20,1.557,1.645
47,157,0075,2022-05-23,1.221,1.41464
47,157,0075,2022-05-26,0.952,1.01102
47,157,0075,2022-05-29,2.737,2.86047
48,113,0069,2022-01-02,1.025,1.15656
48,113,0069,2022-01-05,1.726,1.89388
48,113,0069,2022-01-08,3.34,3.80605
48,113,0069,2022-01-11,2.654,3.03388
48,113,0069,2022-01-14,2.613,2.7965
48,113,0069,2022-01-17,5.404,6.0371
48,113,0069,2022-01-20,0.633,0.71685
48,113,0069,2022-01-23,3.347,3.83813
48,113,0069,2022-01-26,1.969,2.2115
48,113,0069,2022-01-29,1.873,2.09774
48,113,0069,2022-02-01,1.145,1.28715
48,113,0069,2022-02-04,1.254,1.4283
48,113,0069,2022-02-07,2.709,3.02496
48,113,0069,2022-02-10,3.37,3.39329
48,113,0069,2022-02-13,3.017,3.37857
48,113,0069,2022-02-15,0.731,0.75343
48,113,0069,2022-02-19,2.476,2.74536
48,113,0069,2022-02-22,1.192,1.30479
48,113,0069,2022-02-27,2.51,2.83382
48,113,0069,2022-02-28,2.866,3.15497
48,113,0069,2022-03-03,2.676,2.98078
48,113,0069,2022-03-06,1.139,1.26425
48,113,0069,2022-03-09,2.013,2.24435
48,113,0069,2022-03-12,1.616,1.81036
48,113,0069,2022-03-15,2.01,2.21923
48,113,0069,2022-03-18,0.869,0.90706
48,113,0069,2022-03-21,1.39,1.45017
48,113,0069,2022-03-24,1.145,1.261
48,113,0069,2022-03-27,1.771,1.87618
48,113,0069,2022-03-30,2.106,2.09435
48,113,0069,2022-04-02,2.821,3.06469
48,113,0069,2022-04-05,1.566,1.76236
48,113,0069,2022-04-08,2.972,3.05584
48,113,0069,2022-04-11,1.609,1.63746
48,113,0069,2022-04-14,1.422,1.49798
48,113,0069,2022-04-17,2.549,2.78291
48,113,0069,2022-04-20,1.513,1.57599
48,113,0069,2022-04-23,0.983,0.98345
48,113,0069,2022-04-26,1.662,1.80415
48,113,0069,2022-04-29,1.147,1.20527
48,113,0069,2022-05-02,1.219,1.30584
48,113,0069,2022-05-05,1.506,1.64846
48,113,0069,2022-05-08,3.124,3.44668
48,113,0069,2022-05-11,1.671,1.75653
48,113,0069,2022-05-14,1.858,2.02807
48,113,0069,2022-05-17,2.597,2.81043
48,113,0069,2022-05-20,4.055,4.36989
48,113,0069,2022-05-23,1.823,1.99022
48,113,0069,2022-05-26,1.769,1.90326
48,113,0069,2022-05-29,1.431,1.42503
48,141,0044,2022-01-05,1.547,1.63554
48,141,0044,2022-01-08,0.854,0.92657
48,141,0044,2022-01-11,2.193,2.33775
48,141,0044,2022-01-14,1.277,1.31307
48,141,0044,2022-01-20,1.309,1.35709
48,141,0044,2022-01-23,2.176,2.43647
48,141,0044,2022-01-26,1.618,1.75991
48,141,0044,2022-01-29,1.401,1.52862
48,141,0044,2022-02-01,1.524,1.59347
48,141,0044,2022-02-04,1.678,1.78883
48,141,0044,2022-02-07,2.466,2.65257
48,141,0044,2022-02-10,2.61,2.67528
48,141,0044,2022-02-13,4.421,4.37519
48,141,0044,2022-02-16,3.078,2.58792
48,141,0044,2022-02-19,2.643,2.66797
48,141,0044,2022-02-22,1.148,1.1198
48,141,0044,2022-02-25,1.925,1.92908
48,141,0044,2022-02-28,1.208,1.26827
48,141,0044,2022-03-03,2.414,2.34048
48,141,0044,2022-03-06,1.037,1.07093
48,141,0044,2022-03-09,1.511,1.54938
48,141,0044,2022-03-12,2.041,2.23133
48,141,0044,2022-03-15,2.324,2.18023
48,141,0044,2022-03-18,1.533,1.51672
48,141,0044,2022-03-21,0.954,0.951
48,141,0044,2022-03-24,1.417,1.46258
48,141,0044,2022-03-27,3.091,3.04607
48,141,0044,2022-03-30,0.756,0.76118
48,141,0044,2022-04-02,2.373,2.37347
48,141,0044,2022-04-05,1.446,1.43612
48,141,0044,2022-04-08,1.592,1.56712
48,141,0044,2022-04-11,1.222,1.22027
48,141,0044,2022-04-14,1.915,1.87915
48,141,0044,2022-04-17,1.76,1.78593
48,141,0044,2022-04-20,0.769,0.77408
48,141,0044,2022-04-23,0.714,0.71036
48,141,0044,2022-04-26,1.331,1.35477
48,141,0044,2022-04-29,0.897,0.91225
48,141,0044,2022-05-02,1.132,1.15899
48,141,0044,2022-05-06,1.309,1.3291
48,141,0044,2022-05-08,1.012,1.00004
48,141,0044,2022-05-11,1.689,1.70472
48,141,0044,2022-05-14,1.849,1.94632
48,141,0044,2022-05-17,0.856,0.87556
48,141,0044,2022-05-21,1.136,1.12219
48,141,0044,2022-05-23,1.508,1.52362
48,141,0044,2022-05-26,3.154,3.43978
48,201,1039,2022-01-02,1.208,1.39907
48,201,1039,2022-01-05,1.9365,2.12529
48,201,1039,2022-01-08,1.092,1.20674
48,201,1039,2022-01-11,1.3439999999999999,1.53063
48,201,1039,2022-01-14,2.792,3.09732
48,201,1039,2022-01-17,4.307499999999999,4.93845
48,201,1039,2022-01-20,1.418,1.5804
48,201,1039,2022-01-23,2.4154999999999998,2.77893
48,201,1039,2022-01-26,2.331,2.65299
48,201,1039,2022-01-29,2.3895,2.77888
48,201,1039,2022-02-01,1.087,1.2155
48,201,1039,2022-02-04,1.4375,1.682465
48,201,1039,2022-02-07,3.116,3.55279
48,201,1039,2022-02-10,2.026,2.26571
48,201,1039,2022-02-13,2.876,3.22988
48,201,1039,2022-02-16,0.922,0.953885
48,201,1039,2022-02-19,2.281,2.66254
48,201,1039,2022-02-22,1.1895,1.21191
48,201,1039,2022-02-25,1.205,1.37476
48,201,1039,2022-02-28,2.5220000000000002,2.878685
48,201,1039,2022-03-03,1.759,2.09804
48,201,1039,2022-03-06,0.798,0.831815
48,201,1039,2022-03-09,1.508,1.71605
48,201,1039,2022-03-12,1.6179999999999999,1.782655
48,201,1039,2022-03-15,1.623,1.76262
48,201,1039,2022-03-18,5.885,6.4072949999999995
48,201,1039,2022-03-21,0.82,0.8711
48,201,1039,2022-03-24,1.295,1.41991
48,201,1039,2022-03-27,0.89,0.92427
48,201,1039,2022-03-30,1.8725,1.86492
48,201,1039,2022-04-02,2.537,2.91614
48,201,1039,2022-04-05,1.3525,1.6179999999999999
48,201,1039,2022-04-08,1.937,2.0035
48,201,1039,2022-04-11,0.9530000000000001,0.957975
48,201,1039,2022-04-14,1.26,1.29997
48,201,1039,2022-04-17,1.1235,1.2298499999999999
48,201,1039,2022-04-20,0.92,0.92272
48,201,1039,2022-04-23,0.624,0.6285499999999999
48,201,1039,2022-04-26,2.033,2.14812
48,201,1039,2022-04-29,0.7464999999999999,0.77626
48,201,1039,2022-05-02,1.126,1.21508
48,201,1039,2022-05-05,0.9655,0.9785200000000001
48,201,1039,2022-05-08,1.827,1.96381
48,201,1039,2022-05-11,1.3010000000000002,1.386015
48,201,1039,2022-05-14,1.281,1.39782
48,201,1039,2022-05-17,1.1695,1.2637800000000001
48,201,1039,2022-05-20,1.472,1.53739
48,201,1039,2022-05-23,2.2525,2.467355
48,201,1039,2022-05-26,1.679,1.82531
48,201,1039,2022-05-29,0.773,0.75761
48,203,0002,2022-01-05,4.06,4.54943
48,203,0002,2022-01-11,6.54,7.15338
48,203,0002,2022-01-17,6.661,7.37723
48,203,0002,2022-03-06,1.178,1.31447
48,203,0002,2022-03-12,1.506,1.66639
48,203,0002,2022-03-18,1.393,1.51056
48,203,0002,2022-03-24,1.742,1.88678
48,203,0002,2022-03-30,1.627,1.65216
48,203,0002,2022-04-05,2.513,2.77602
48,203,0002,2022-04-11,1.49,1.51993
48,203,0002,2022-04-17,1.294,1.37354
48,203,0002,2022-04-23,1.885,1.99188
48,203,0002,2022-04-29,2.917,3.15206
48,203,0002,2022-05-11,3.418,3.55081
48,203,0002,2022-05-17,3.762,3.9499
48,203,0002,2022-05-23,1.368,1.52097
48,203,0002,2022-05-29,2.427,2.51971
49,005,0007,2022-01-05,0.326,0.34567
49,005,0007,2022-01-11,2.378,2.66282
49,005,0007,2022-01-17,1.628,1.83887
49,005,0007,2022-01-23,0.855,0.96451
49,005,0007,2022-01-29,2.04,2.27692
49,005,0007,2022-02-04,1.581,1.76317
49,005,0007,2022-02-10,2.521,2.88965
49,005,0007,2022-02-16,0.7,0.74597
49,005,0007,2022-02-22,0.463,0.50136
49,005,0007,2022-02-28,1.941,2.20067
49,005,0007,2022-03-06,0.421,0.45408
49,005,0007,2022-03-12,0.834,0.89302
49,005,0007,2022-03-18,0.903,0.97436
49,005,0007,2022-03-24,1.007,1.07907
49,005,0007,2022-03-30,1.047,1.13252
49,005,0007,2022-04-05,0.302,0.30636
49,005,0007,2022-04-11,0.663,0.71706
49,005,0007,2022-04-17,0.466,0.49011
49,005,0007,2022-04-23,0.558,0.60089
49,005,0007,2022-04-29,0.562,0.59145
49,005,0007,2022-05-05,0.973,1.03813
49,005,0007,2022-05-11,0.645,0.66513
49,005,0007,2022-05-17,0.972,0.97608
49,005,0007,2022-05-23,0.611,0.63948
49,005,0007,2022-05-29,0.504,0.50848
49,011,0004,2022-01-05,0.908,0.95297
49,011,0004,2022-01-11,2.292,2.49842
49,011,0004,2022-01-17,2.295,2.5386
49,011,0004,2022-01-23,1.447,1.69077
49,011,0004,2022-01-29,2.017,2.19413
49,011,0004,2022-02-04,1.023,1.17172
49,011,0004,2022-02-10,1.093,1.21332
49,011,0004,2022-02-16,0.742,0.79248
49,011,0004,2022-02-22,0.561,0.59681
49,011,0004,2022-02-28,1.501,1.81292
49,011,0004,2022-03-06,0.592,0.62799
49,011,0004,2022-03-12,0.699,0.75446
49,011,0004,2022-03-18,0.632,0.68257
49,011,0004,2022-03-24,0.834,0.9053
49,011,0004,2022-03-30,0.832,0.88348
49,011,0004,2022-04-05,0.438,0.4375
49,011,0004,2022-04-11,0.66,0.66427
49,011,0004,2022-04-17,0.594,0.61738
49,011,0004,2022-04-23,0.299,0.3198
49,011,0004,2022-04-29,0.558,0.59061
49,011,0004,2022-05-03,0.955,1.00477
49,011,0004,2022-05-11,0.894,0.87759
49,011,0004,2022-05-17,0.89,0.92539
49,011,0004,2022-05-23,0.623,0.65954
49,011,0004,2022-05-29,0.51,0.52486
49,035,3006,2022-01-02,1.708,1.81384
49,035,3006,2022-01-05,0.167,0.16832
49,035,3006,2022-01-08,0.858,0.94377
49,035,3006,2022-01-14,2.338,2.55937
49,035,3006,2022-01-17,3.243,3.72842
49,035,3006,2022-01-20,1.472,1.64915
49,035,3006,2022-01-23,1.607,1.82177
49,035,3006,2022-01-26,1.119,1.22978
49,035,3006,2022-01-29,1.909,2.06036
49,035,3006,2022-02-01,0.747,0.81955
49,035,3006,2022-02-04,1.277,1.38975
49,035,3006,2022-02-07,1.559,1.6662
49,035,3006,2022-02-10,1.412,1.48406
49,035,3006,2022-02-13,1.545,1.71531
49,035,3006,2022-02-16,0.698,0.74884
49,035,3006,2022-02-19,0.931,1.04861
